customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1417-HZTQW,Female,0,No,Yes,29,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,102.92,2984.68,No
5312-GNVDE,Female,0,Yes,Yes,28,No,No,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.62,2425.36,No
8759-HZTQW,Male,0,No,Yes,61,No,No phone service,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,81.31,4959.91,No
9993-QPYBK,Female,1,No,Yes,58,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),77.64,4503.12,No
1600-GNVDE,Female,0,Yes,No,49,No,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),43.62,2137.38,No
5864-GNVDE,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),110.51,4088.87,No
9448-GNVDE,Male,0,Yes,Yes,71,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,30.25,2147.75,Yes
8495-QPYBK,Female,0,Yes,Yes,3,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),72.41,217.23,No
2715-QPYBK,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),22.41,1344.6,Yes
3949-MOTEO,Male,0,No,Yes,19,No,No,No,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,58.1,1103.9,No
3790-GNVDE,Female,0,Yes,No,59,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.11,5080.49,No
6590-HZTQW,Male,0,No,No,43,No,No phone service,No,No,Yes,No,No,No,No internet service,One year,Yes,Credit card (automatic),76.15,3274.45,No
7638-QPYBK,Female,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Mailed check,23.06,853.22,No
9095-HZTQW,Female,0,No,No,10,No,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,78.36,783.6,No
5554-VHVEG,Female,0,No,No,54,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),94.84,5121.36,No
1581-QPYBK,Female,0,No,No,27,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.34,2115.18,Yes
2087-MOTEO,Male,0,Yes,No,51,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),107.31,5472.81,No
1706-QPYBK,Male,0,No,No,51,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),90.45,4612.95,No
2399-MOTEO,Male,0,Yes,No,39,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,115.69,4511.91,No
7070-MOTEO,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Two year,No,Mailed check,32.33,549.61,No
7428-QPYBK,Female,0,No,Yes,5,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),56.21,281.05,No
2380-GNVDE,Male,0,No,No,18,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,90.19,1623.42,No
3521-VHVEG,Male,0,Yes,No,2,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,62.4,124.8,Yes
3100-HZTQW,Male,0,No,Yes,67,No,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,Yes,Electronic check,53.56,3588.52,No
4575-VHVEG,Female,0,No,No,20,No,No phone service,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,49.31,986.2,No
4953-MOTEO,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Credit card (automatic),39.3,2790.3,No
7044-MOTEO,Female,0,Yes,Yes,29,No,No phone service,No,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,29.99,869.71,No
1428-HZTQW,Male,0,No,No,26,No,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.23,967.98,Yes
6442-MOTEO,Male,0,Yes,Yes,54,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),39.5,2133.0,Yes
2898-GNVDE,Female,0,Yes,No,68,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),109.78,7465.04,Yes
9300-VHVEG,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,99.54,5176.08,No
7628-VHVEG,Male,0,No,No,68,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Mailed check,23.93,1627.24,No
2396-HZTQW,Male,0,No,No,44,No,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,53.63,2359.72,No
4777-GNVDE,Female,0,Yes,Yes,63,Yes,Yes,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,90.6,5707.8,No
9815-GNVDE,Male,0,Yes,Yes,6,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Credit card (automatic),84.58,507.48,No
8011-GNVDE,Female,1,Yes,Yes,41,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two year,Yes,Mailed check,37.71,1546.11,No
7591-HZTQW,Female,0,No,No,32,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),96.78,3096.96,No
3888-HZTQW,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.43,2992.08,No
9926-HZTQW,Male,0,Yes,Yes,61,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,48.22,2941.42,Yes
2360-MOTEO,Male,0,No,Yes,21,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,89.96,1889.16,No
9488-VHVEG,Female,0,Yes,Yes,12,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,35.02,420.24,No
6427-HZTQW,Male,1,No,Yes,53,Yes,Yes,No,Yes,Yes,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),27.5,1457.5,Yes
7875-HZTQW,Male,0,Yes,Yes,67,No,No,No,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),89.86,6020.62,No
9348-MOTEO,Female,0,No,No,55,No,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,48.59,2672.45,No
7580-HZTQW,Female,0,Yes,Yes,50,No,No phone service,DSL,No,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),61.07,3053.5,Yes
9072-HZTQW,Female,1,No,Yes,16,No,Yes,No,Yes,No,No internet service,Yes,No,Yes,One year,No,Mailed check,87.02,1392.32,Yes
6221-HZTQW,Male,0,Yes,Yes,60,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,56.13,3367.8,Yes
3897-HZTQW,Female,0,Yes,No,32,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.53,1904.96,No
7704-MOTEO,Female,0,Yes,Yes,17,No,No phone service,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),39.87,677.79,No
8863-VHVEG,Female,0,Yes,Yes,13,No,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,94.23,1224.99,No
7241-HZTQW,Male,0,Yes,Yes,25,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,Two year,Yes,Mailed check,79.88,1997.0,No
6380-VHVEG,Male,1,No,No,17,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,One year,No,Mailed check,115.06,1956.02,Yes
5125-HZTQW,Female,0,Yes,No,67,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),79.38,5318.46,Yes
3318-HZTQW,Female,0,No,Yes,37,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),65.11,2409.07,Yes
6184-GNVDE,Male,0,Yes,Yes,44,No,No phone service,DSL,No internet service,Yes,No,No,No,Yes,Two year,No,Electronic check,86.78,3818.32,No
5342-GNVDE,Female,0,No,Yes,17,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,104.61,1778.37,No
2476-HZTQW,Female,1,No,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),98.94,4947.0,No
3017-VHVEG,Male,0,Yes,Yes,22,No,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Mailed check,38.92,856.24,No
8895-MOTEO,Male,0,Yes,Yes,25,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,54.1,1352.5,Yes
6054-QPYBK,Female,0,No,No,38,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,60.41,2295.58,Yes
7224-MOTEO,Male,1,No,No,33,Yes,No phone service,No,No internet service,No,No,Yes,No,No internet service,One year,No,Electronic check,102.77,3391.41,No
6667-GNVDE,Male,0,No,No,45,No,No phone service,No,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.88,3819.6,Yes
4542-VHVEG,Female,0,Yes,No,69,No,Yes,No,No,No internet service,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),68.99,4760.31,No
2042-QPYBK,Male,0,No,Yes,26,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,24.22,629.72,Yes
9951-MOTEO,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),70.98,70.98,Yes
9799-VHVEG,Male,1,No,Yes,54,No,Yes,No,No internet service,No,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),39.2,2116.8,No
4396-HZTQW,Male,0,Yes,No,66,No,No phone service,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),80.86,5336.76,No
2294-VHVEG,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),104.89,6188.51,No
3010-VHVEG,Male,0,No,No,72,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,96.08,6917.76,No
5237-MOTEO,Female,1,No,Yes,61,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),109.72,6692.92,No
7255-QPYBK,Female,0,No,Yes,29,No,No phone service,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),30.13,873.77,No
4067-GNVDE,Female,1,No,No,57,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),92.28,5259.96,No
8702-MOTEO,Female,0,Yes,No,38,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.64,1012.32,No
7822-VHVEG,Male,0,Yes,No,18,No,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),117.53,2115.54,No
2791-VHVEG,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),54.27,54.27,No
2925-GNVDE,Female,0,Yes,Yes,1,No,No,No,No,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,31.08,31.08,No
3851-GNVDE,Female,0,Yes,No,40,No,No,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,41.71,1668.4,No
6568-VHVEG,Male,0,Yes,No,37,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,93.22,3449.14,No
9302-GNVDE,Female,0,Yes,Yes,20,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.8,676.0,No
6070-HZTQW,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),68.06,3471.06,No
6816-GNVDE,Female,0,Yes,No,29,No,Yes,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),100.95,2927.55,No
1570-QPYBK,Female,0,No,Yes,51,No,No,DSL,No,No internet service,No,No,No,No,One year,Yes,Electronic check,90.95,4638.45,No
5352-VHVEG,Female,0,No,Yes,60,No,No phone service,No,No,No,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,40.62,2437.2,Yes
1763-QPYBK,Female,1,No,Yes,9,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Mailed check,104.51,940.59,No
6033-MOTEO,Female,0,Yes,No,59,Yes,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),65.99,3893.41,No
6331-GNVDE,Male,0,No,No,41,No,No phone service,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,113.93,4671.13,No
5195-HZTQW,Male,0,Yes,No,65,No,No,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.09,4360.85,No
6484-HZTQW,Female,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,67.96,407.76,No
3812-MOTEO,Male,0,Yes,Yes,17,Yes,No phone service,No,No,Yes,Yes,No,No,No internet service,One year,No,Mailed check,66.93,1137.81,No
4786-VHVEG,Female,0,Yes,Yes,42,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,104.48,4388.16,No
6993-GNVDE,Male,0,No,Yes,37,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,Two year,Yes,Credit card (automatic),26.27,971.99,No
3788-QPYBK,Male,0,No,No,40,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),53.08,2123.2,No
7436-VHVEG,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,108.57,325.71,No
9359-QPYBK,Female,0,Yes,Yes,55,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),38.03,2091.65,No
1834-GNVDE,Male,0,No,No,48,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),106.58,5115.84,No
6034-GNVDE,Female,1,Yes,Yes,40,No,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,No,Mailed check,57.87,2314.8,Yes
7568-GNVDE,Male,1,Yes,Yes,35,No,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.97,803.95,No
1759-MOTEO,Male,0,No,No,2,Yes,No,No,Yes,No internet service,Yes,No,No,No internet service,Two year,No,Credit card (automatic),46.82,93.64,No
3361-VHVEG,Male,1,Yes,No,2,No,No phone service,No,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),44.18,88.36,Yes
1538-HZTQW,Male,0,No,Yes,2,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),29.21,58.42,Yes
3874-MOTEO,Male,0,Yes,No,54,No,Yes,No,No,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),63.4,3423.6,No
8321-GNVDE,Female,0,Yes,No,57,No,No phone service,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,111.13,6334.41,Yes
5265-HZTQW,Female,0,No,Yes,30,No,No,No,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),71.91,2157.3,No
7036-GNVDE,Female,1,No,No,57,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.43,3444.51,No
1140-MOTEO,Male,0,Yes,No,71,No,No phone service,No,No internet service,No,No,No,No,No,One year,No,Mailed check,39.35,2793.85,No
3708-QPYBK,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,91.51,6039.66,No
2114-HZTQW,Female,0,Yes,Yes,36,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,50.91,1832.76,No
1041-HZTQW,Male,1,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer (automatic),58.78,1939.74,Yes
1492-MOTEO,Female,0,No,Yes,43,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,114.05,4904.15,Yes
9797-QPYBK,Male,0,No,Yes,55,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,34.11,1876.05,No
2304-GNVDE,Female,0,Yes,No,42,Yes,No,No,No,Yes,No,No internet service,No,No,One year,Yes,Credit card (automatic),42.59,1788.78,No
6066-MOTEO,Male,1,Yes,Yes,6,No,No phone service,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),28.12,168.72,Yes
3451-QPYBK,Male,0,No,Yes,31,No,No,No,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),29.7,920.7,No
8951-MOTEO,Male,0,Yes,Yes,48,No,Yes,No,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),33.79,1621.92,No
8966-MOTEO,Male,0,Yes,No,72,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.13,6129.36,Yes
9299-GNVDE,Male,0,Yes,Yes,65,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,54.95,3571.75,Yes
5741-GNVDE,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,110.78,6314.46,No
4767-GNVDE,Male,0,Yes,No,57,No,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,40.84,2327.88,No
5642-VHVEG,Female,0,Yes,Yes,9,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),112.04,1008.36,No
6689-GNVDE,Female,0,Yes,No,56,No,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),71.77,4019.12,No
2875-VHVEG,Female,0,Yes,Yes,40,No,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),70.97,2838.8,Yes
5972-VHVEG,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,61.55,4431.6,No
1706-HZTQW,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,118.57,6639.92,Yes
1933-VHVEG,Female,1,No,No,26,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,71.61,1861.86,No
2334-VHVEG,Male,0,No,No,41,No,No phone service,No,No,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,35.33,1448.53,Yes
3542-VHVEG,Female,0,No,Yes,46,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),85.94,3953.24,No
6838-QPYBK,Male,0,Yes,Yes,15,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),105.63,1584.45,Yes
8125-HZTQW,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,54.45,871.2,Yes
1327-MOTEO,Male,0,No,No,6,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,No,Electronic check,54.13,324.78,No
6199-VHVEG,Female,0,Yes,No,68,No,Yes,DSL,No,No internet service,No,Yes,Yes,No,One year,No,Bank transfer (automatic),48.59,3304.12,No
6963-HZTQW,Male,0,Yes,No,40,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,116.51,4660.4,No
7448-GNVDE,Male,0,No,No,1,No,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,83.21,83.21,No
5577-MOTEO,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),63.5,3429.0,No
2571-QPYBK,Male,0,No,No,50,No,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,84.67,4233.5,Yes
2265-VHVEG,Female,0,No,No,19,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.64,1646.16,No
4956-HZTQW,Male,0,Yes,No,52,No,No,DSL,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),46.4,2412.8,Yes
5698-VHVEG,Male,0,No,No,17,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Mailed check,76.68,1303.56,Yes
2971-MOTEO,Female,0,Yes,Yes,69,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,42.02,2899.38,No
9290-VHVEG,Female,0,Yes,Yes,22,No,No phone service,No,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),108.07,2377.54,No
9471-VHVEG,Female,0,No,No,52,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),115.44,6002.88,Yes
4257-HZTQW,Male,0,No,No,27,No,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,46.2,1247.4,Yes
2270-VHVEG,Female,0,No,Yes,32,No,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),92.51,2960.32,No
9092-HZTQW,Female,0,Yes,Yes,43,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,63.06,2711.58,No
1658-VHVEG,Male,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,83.6,2340.8,No
9539-VHVEG,Female,0,No,No,43,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,52.27,2247.61,No
8319-MOTEO,Male,0,Yes,Yes,61,Yes,No phone service,No,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.28,5019.08,No
6443-GNVDE,Female,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),49.86,398.88,No
4107-HZTQW,Female,0,Yes,Yes,30,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,No,Mailed check,95.99,2879.7,No
8760-HZTQW,Male,1,Yes,Yes,10,No,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.06,570.6,No
8215-VHVEG,Male,1,Yes,Yes,4,Yes,No phone service,No,Yes,No,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),106.49,425.96,No
7796-MOTEO,Male,0,No,No,43,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,No,Mailed check,111.93,4812.99,Yes
8218-GNVDE,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.5,2473.5,No
8002-GNVDE,Female,0,No,Yes,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,33.7,269.6,No
4264-GNVDE,Female,0,Yes,No,61,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),32.49,1981.89,No
3047-HZTQW,Male,1,No,Yes,67,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.49,2779.83,No
5185-VHVEG,Female,1,Yes,No,72,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),93.87,6758.64,No
8943-MOTEO,Male,0,No,Yes,10,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,110.33,1103.3,No
1396-VHVEG,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,One year,No,Mailed check,98.74,197.48,No
5675-MOTEO,Male,1,Yes,Yes,15,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No,One year,No,Electronic check,24.19,362.85,No
8036-GNVDE,Female,0,No,No,35,Yes,No,No,No,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),87.61,3066.35,Yes
8337-MOTEO,Male,0,No,Yes,19,No,No,No,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),116.71,2217.49,No
6709-MOTEO,Female,0,No,Yes,4,Yes,Yes,No,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,99.94,399.76,Yes
2737-VHVEG,Male,0,No,No,57,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,119.7,6822.9,Yes
7555-HZTQW,Male,0,Yes,No,25,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,68.06,1701.5,No
2268-GNVDE,Female,0,Yes,No,17,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),44.44,755.48,No
5795-HZTQW,Female,1,Yes,Yes,33,Yes,No,No,No internet service,No,No,No,No internet service,No,One year,Yes,Electronic check,94.45,3116.85,No
8323-QPYBK,Female,0,No,No,10,No,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),84.83,848.3,No
3254-MOTEO,Female,0,Yes,No,55,No,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,63.12,3471.6,No
6317-QPYBK,Female,0,Yes,Yes,37,No,No phone service,No,Yes,No,No,Yes,No internet service,No internet service,One year,No,Mailed check,35.23,1303.51,No
